Issue ID,Title,Created Date,Created By,Type,State,Label
"9288","Epic request: TDD framework for Typescript and Visual Studio Tool Connection.","6/20/2016","EmmaHansson","Issue","closed","Declined"
"9289","Externalize `collectExternalModuleReferences`","6/20/2016","s-panferov","Issue","open","Unlabeled"
"9290","Allow the readonly Keyword in Constructor Parameters","6/21/2016","shockone","Issue","closed","Duplicate"
"9291","Type inference does not propagate properly across try/catch/finally blocks","6/21/2016","dingfengquek","Issue","closed","By Design"
"9292","Can't install typescript via nodejs","6/21/2016","diogoca","Issue","closed","External"
"9293","Stack overflow from checkPropertyAccessExpression in nightly","6/21/2016","texastoland","Issue","closed","Fixed"
"9294","[Transforms] Merging Master to Transforms on 06/21","6/21/2016","yuit","PR","closed","PR"
"9295","Reuse trees","6/21/2016","mhegazy","PR","closed","PR"
"9296","Unintended double equals","6/21/2016","wildert","Issue","closed","Declined"
"9297","toLowerCase == static string with upper case values?","6/21/2016","wildert","Issue","closed","Declined"
"9298","New rest parameter properties error message","6/21/2016","OrangeShark","PR","closed","PR"
"9299","tsc complains when accessing indexable property","6/21/2016","benweet","Issue","closed","Question"
"9300","typescript doesn't check callback signatures","6/21/2016","fernandezpablo85","Issue","closed","Question"
"9301","Error when setting property of union type","6/21/2016","SomeKittens","Issue","closed","Question"
"9302","Typing is clumsy when instancing using class objects derived from an abstract class","6/21/2016","nahuel","Issue","open","Question"
"9303","Signatures use JSDoc to determine optionality","6/21/2016","sandersn","PR","closed","PR"
"9304","Pvb/discover code actions","6/21/2016","paulvanbrenk","PR","open","PR"
"9305","Properly detect circular constructor-declared `this` properties (JS)","6/21/2016","RyanCavanaugh","PR","closed","PR"
"9306","Port the sync diagnostics API from tsserverVS-WIP branch to 2.0","6/21/2016","zhengbli","PR","closed","PR"
"9307","Support for shorthand `module/module` resolution?","6/21/2016","adambuczynski","Issue","open","Question"
"9308","throwing error while using nodejs packages","6/21/2016","NikosEfthias","Issue","closed","Question"
"9309","[question] using import = require() without export = ","6/22/2016","nippur72","Issue","closed","Closed"
"9310","Where to get helper functions?","6/22/2016","Liero","Issue","open","Docs"
"9311","Should syntax like `+someVariable` be allowed by itself?","6/22/2016","chrismbarr","Issue","closed","Question"
"9312","Missing type-check on explicit cast?","6/22/2016","mindplay-dk","Issue","closed","By Design"
"9313","Importing a module to reference in a d.ts silently fails a declaration","6/22/2016","nevir","Issue","closed","Question"
"9314","Type narrowing of string literal unions","6/22/2016","gcnew","Issue","closed","Duplicate"
"9315","Not sure how to contact @types people - But `express-serve-static-core` is broken and breaking builds","6/22/2016","dsifford","Issue","closed","Bug"
"9316","Add node_modules cache to travis","6/22/2016","weswigham","PR","open","PR"
"9317","importing JavaScript containing JsDoc comments","6/22/2016","tamird","Issue","closed","Fixed"
"9318","Visual Studio 2015 Update 2 stops compiling TS files if tsconfig.json (not resolved by fixes in #3949)","6/22/2016","sumitkm","Issue","closed","Fixed"
"9319","Generic type mysteriously fallback to base type","6/22/2016","unional","Issue","closed","Duplicate"
"9320","Exception while checking async function with unknown return type when noImplicitReturns","6/22/2016","texastoland","Issue","closed","Fixed"
"9321","Suggestion: generic default","6/22/2016","unional","Issue","closed","Duplicate"
"9322","Incorrectly inferred type never for variables with strictNullChecks","6/23/2016","e98cuenc","Issue","closed","By Design"
"9323","IntelliSense based on type inference not working in node_modules?","6/23/2016","dbaeumer","Issue","open","Unlabeled"
"9324","Wrong type definition","6/23/2016","cawa-93","Issue","closed","Closed"
"9325","Property Math is missing on Window interface","6/23/2016","zuzusik","Issue","closed","By Design"
"9326","Compiler API compiles arrow functions without curly brackets","6/23/2016","life777","Issue","closed","By Design"
"9327","Equivalent of babel-plugin-react-html-attrs","6/23/2016","tkrotoff","Issue","open","Unlabeled"
"9328","Generic constraints are not transitive with polymorphic this","6/23/2016","Christoph-D","Issue","closed","Fixed"
"9329","Namespaces not merged from UMD globals","6/23/2016","RyanCavanaugh","Issue","open","Bug"
"9330","Change reference tests to verify actual ranges referenced and not just their count","6/23/2016","andy-ms","PR","closed","PR"
"9331","`exports.` should not be emitted when accessing UMD global","6/23/2016","andy-ms","Issue","closed","Fixed"
"9332","Object whitespace rule","6/23/2016","weswigham","PR","closed","PR"
"9333","Fix case of gulpfile dependencies","6/23/2016","sandersn","PR","closed","PR"
"9334","Select .options attribute should be an HTMLOptionsCollection","6/23/2016","jasongrout","Issue","open","Needs More Info"
"9335","experimentalDecorators Typescript warning always present","6/23/2016","dbaeumer","Issue","closed","External"
"9336","String Literal Types  and inference","6/23/2016","wallverb","Issue","closed","Question"
"9337","Fix 8549: Using variable as Jsx tagname","6/23/2016","yuit","PR","closed","PR"
"9338","Add matchFiles test to Gulpfile","6/23/2016","weswigham","PR","closed","PR"
"9339","Fix Gulpfile LKG useDebug task and newLine flag","6/23/2016","weswigham","PR","closed","PR"
"9340","Gulp: Allow space in exec cmds","6/23/2016","weswigham","PR","closed","PR"
"9341","Error with strictNullChecks when destructuring.","6/23/2016","rbuckton","Issue","closed","Fixed"
"9342","Fix typo","6/23/2016","paulvanbrenk","PR","closed","PR"
"9343","UMD modules don't augment correctly","6/23/2016","RyanCavanaugh","Issue","closed","Fixed"
"9344","Architectural error","6/23/2016","uMaxmaxmaximus","Issue","closed","Duplicate"
"9345","Error with strictNullChecks when nested function","6/24/2016","horiuchi","Issue","closed","Duplicate"
"9346","Add new APIs to protocol","6/24/2016","zhengbli","PR","closed","PR"
"9347","Pattern for define type of class extends an abstract class.","6/24/2016","Thomas-P","Issue","open","Unlabeled"
"9348","Fix bug where `exports.` was prepended to namespace export accesses","6/24/2016","andy-ms","PR","closed","PR"
"9349","Use new overloads of DocumentDiagnosticAnalyzer methods in TypeScript","6/24/2016","mavasani","Issue","closed","Fixed"
"9350","nullability of getAttribute / setAttribute APIs in lib.d.ts","6/24/2016","rkirov","Issue","open","Accepting PRs"
"9351","Incorrect string literal type inference for defaults in binding patterns.","6/24/2016","rbuckton","Issue","open","Bug"
"9352","'Discarding Parameters' plus 'Duck Typing' makes every parameter optional?","6/24/2016","SlurpTheo","Issue","closed","By Design"
"9353","Fix 188: Autocomplete for imports and triple slash reference paths","6/24/2016","riknoll","PR","open","PR"
"9354","PropertyAccessExpression changed its structure","6/24/2016","basarat","Issue","closed","Question"
"9355","Update SchemaStore for newly added compiler and tsconfig options","6/24/2016","yuit","Issue","closed","Fixed"
"9356","Cannot perform arithmetic on Dates","6/24/2016","bcherny","Issue","closed","Duplicate"
"9357","[Bug][Decorators] Type is not assignable to type 'void'.","6/24/2016","CarsonF","Issue","closed","Duplicate"
"9358","TS2345 Argument of type A is not assignable to parameter of type A","6/24/2016","CarsonF","Issue","closed","Question"
"9359","Suggestion: preserve both static and instance sides of class types when class is used in value position","6/25/2016","jwbay","Issue","closed","Duplicate"
"9360","Intellisense sees exported `exports.property`, but not `module.exports.property`","6/25/2016","dbaeumer","Issue","closed","Duplicate"
"9361","Fix formatting on JsxElement/JsxExpression","6/25/2016","SaschaNaz","PR","closed","PR"
"9362","Format spaces between JSX attributes","6/25/2016","SaschaNaz","Issue","open","Accepting PRs"
"9363","Object destructuring broken: variables are bound to the wrong object","6/26/2016","shovon","Issue","closed","Fixed"
"9364","nodemon - change files on disk that really changed","6/26/2016","wallverb","Issue","closed","Duplicate"
"9365","Redux connect fails with unable to resolve signature of class decorator when called as an expression","6/26/2016","mythz","Issue","open","Needs More Info"
"9366","Supporting generic type inference over the other higher-order functions","6/26/2016","falsandtru","Issue","open","Suggestion"
"9367","[Fix #8800] Emit comments after open braces","6/26/2016","HerringtonDarkholme","PR","open","PR"
"9368","should ts avoid to use the this keyworld in class ?","6/26/2016","John0King","Issue","closed","Question"
"9369","Type assertion not working with string literal union types in classes","6/27/2016","mirow","Issue","closed","Duplicate"
"9370","Allow empty return statements on setters","6/27/2016","gjuchault","Issue","closed","Question"
"9371","Non-determinist signature results in TS2349","6/27/2016","gjuchault","Issue","closed","Duplicate"
"9372","async function error: TypeError: Generator is already running ","6/27/2016","phiresky","Issue","closed","External"
"9373","tsc -w vs visual studio compile on save","6/27/2016","Anjmao","Issue","closed","Fixed"
"9374","Update lib.d.ts with this parameters for event handlers","6/27/2016","sandersn","Issue","closed","Accepting PRs"
"9375","Fix type of the disableSizeLimit option","6/27/2016","zhengbli","PR","closed","PR"
"9376","don't apply rule SpaceBetweenStatements for JsxText","6/27/2016","zhengbli","PR","closed","PR"
"9377","Update version to 2.0.0","6/27/2016","mhegazy","PR","closed","PR"
"9378","Suggestion: is not typegaurd","6/27/2016","speigg","Issue","closed","Duplicate"
"9379","Shorten GH issue template.","6/27/2016","DanielRosenwasser","PR","closed","PR"
"9380","Remove upper boilerplate from issue template","6/27/2016","RyanCavanaugh","PR","closed","PR"
"9381","Remove unused compiler option","6/27/2016","yuit","PR","closed","PR"
"9382","'Used before assigned' error with arrow functions and strict null checks","6/27/2016","Christoph-D","Issue","open","Bug"
"9383","Fix 9363: Object destructuring broken-variables are bound to the wrong object","6/27/2016","yuit","PR","closed","PR"
"9384","Load js from modules 2.0","6/27/2016","billti","PR","closed","PR"
"9385","Autocomplete undeclared references","6/27/2016","tinganho","Issue","open","Suggestion"
"9386","Resolving absolute import path","6/28/2016","dbaeumer","Issue","closed","By Design"
"9387","jsconfig & tsconfig schemas: Description improvements","6/28/2016","aeschli","Issue","closed","Fixed"
"9388","Move scrollIntoView method to Element from HTMLElement","6/28/2016","SaschaNaz","Issue","open","Accepting PRs"
"9389","Give autocompletion for union types","6/28/2016","SaschaNaz","Issue","closed","Duplicate"
"9390","RangeError: Maximum call stack size exceeded","6/28/2016","benjamin-hg","Issue","open","Bug"
"9391","Using typeof(...) does not narrow union types","6/28/2016","jdmichal","Issue","open","Suggestion"
"9392","Add VarDate interface and Date constructor overload for VT_DATE to lib.d.ts","6/28/2016","zspitz","Issue","closed","Fixed"
"9393","Ms active x extensions","6/28/2016","zspitz","PR","closed","PR"
"9394","Destructuring array as function parameters results in a type error","6/28/2016","niieani","Issue","closed","Duplicate"
"9395","Problems with @types/angularjs","6/28/2016","dpogue","Issue","closed","Fixed"
"9396","Check getCurrentDirectory availability in getEffectiveTypeRoots ","6/28/2016","zhengbli","PR","closed","PR"
"9397","Fix crash in async functions when targetting ES5.","6/28/2016","sandersn","PR","closed","PR"
"9398","tsc.exe exited with error code 1 - Exclude not working","6/28/2016","MCKRUZ","Issue","closed","Question"
"9399","Port fix9363 to release-2.0","6/28/2016","yuit","PR","closed","PR"
"9400","Merge master into release-2.0","6/28/2016","yuit","PR","closed","PR"
"9401","Add This type to lib","6/28/2016","zhengbli","PR","closed","PR"
"9402","catch variables should not be flagged as unused with `--noUnusedParamters`","6/28/2016","mhegazy","Issue","closed","Fixed"
